,playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,index,acousticness_scaled,danceability_scaled,duration_ms_scaled,energy_scaled,instrumentalness_scaled,key_scaled,liveness_scaled,loudness_scaled,mode_scaled,speechiness_scaled,tempo_scaled,valence_scaled
154,2,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",0vt3DlLY9G276aK4p29yRT,Sonu Nigam,0.29,0.853,343613,0.785,0,8,0.0589,-6.08,1,0.0619,106.046,0.786,156,-0.04566003,1.303788807,1.190387333,0.403851789,-0.170660919,0.712754576,-0.815836792,0.245820128,0.705396726,-0.266903127,-0.414687712,0.728808149
155,2,Where's the Party Tonight,6ECucSdJeJmSm3k1k3Vumv,Shaan,0.00269,0.764,378160,0.863,0,2,0.27,-5.414,0,0.0416,132.021,0.92,157,-1.212207211,0.657365223,1.72403031,0.868636951,-0.170660919,-0.96750336,0.69886147,0.533562637,-1.417641964,-0.527969292,0.638377638,1.353690818
156,2,Masakali,5iyNH1Dmxif1k4Nl1gMeuh,Mohit Chauhan,0.138,0.678,288647,0.622,2.32E-06,5,0.122,-7.988,0,0.0695,100.005,0.535,158,-0.662816312,0.032731198,0.341334742,-0.567430024,-0.170599697,-0.127374392,-0.363077624,-0.578523275,-1.417641964,-0.169164071,-0.659598887,-0.441681031
157,2,Rock On!!,6fABlNfAOylt7ZxfX8K1XL,Farhan Akhtar,0.175,0.747,231819,0.849,1.23E-06,7,0.126,-5.916,1,0.0581,113.034,0.671,159,-0.51258748,0.533891055,-0.536479919,0.785213973,-0.170628461,0.432711587,-0.334376568,0.316675641,0.705396726,-0.315772656,-0.13138374,0.192528246
158,2,It's the Time to Disco,3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy,0.0452,0.902,333093,0.772,0.000129,6,0.12,-8.29,0,0.0383,131.992,0.808,160,-1.039606464,1.659684938,1.027886273,0.326387595,-0.167256766,0.152668597,-0.377428153,-0.70900111,-1.417641964,-0.570408619,0.637201934,0.831400826
159,2,Kajra Re,72HdutlIHBZJ7WT1xVAAZT,Alisha Chinai,0.365,0.484,482586,0.898,0,0,0.091,-4.132,1,0.164,91.975,0.68,161,0.258857873,-1.376326952,3.337085032,1.077194396,-0.170660919,-1.527589339,-0.585510813,1.087445364,0.705396726,1.046143935,-0.985147098,0.234497977
160,2,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",0QejcQ3N4V7c5kpQnHpVyA,Sonu Nigam,0.0642,0.853,359253,0.745,1.87E-06,9,0.0274,-8.636,0,0.109,107.985,0.882,162,-0.962461929,1.303788807,1.431976361,0.165500424,-0.170611572,0.992797566,-1.041857613,-0.858488959,-1.417641964,0.338821815,-0.336077752,1.176485285
161,2,Bang Bang,5R7HpWXej6SiCrd9YJsC5g,Benny Dayal,0.0478,0.703,320000,0.678,7.02E-05,4,0.496,-8.644,0,0.0417,120.051,0.694,163,-1.029049843,0.214310856,0.82564042,-0.233738113,-0.168808426,-0.407417381,2.320471168,-0.861945326,-1.417641964,-0.526683252,0.153095935,0.299784226
162,2,Dance Basanti,1NxlktIRgiAPJ8U06v9veI,Sachin-Jigar,0.166,0.833,223992,0.74,2.74E-06,6,0.363,-4.513,0,0.129,103.035,0.804,164,-0.549129629,1.15852508,-0.657382561,0.135706503,-0.170588614,0.152668597,1.366161036,0.922835911,-1.417641964,0.596029859,-0.536758156,0.812747612
163,2,Gallan Goodiyaan,7hNYvX0qAKrxtVr1jGDmvR,Farhan Akhtar,0.134,0.83,296500,0.858,1.72E-05,6,0.0567,-3.18,0,0.0554,119.974,0.949,165,-0.679057267,1.136735521,0.462639003,0.83884303,-0.170207032,0.152668597,-0.831622373,1.498752974,-1.417641964,-0.350495742,0.149974239,1.48892662
164,2,Sinbad The Sailor,03VTytguq5MS6e3x03y5i1,Farhan Akhtar,0.415,0.592,387262,0.871,2.01E-05,0,0.349,-6.073,1,0.05,134.921,0.526,166,0.461869808,-0.591902827,1.864627709,0.916307224,-0.170130505,-1.527589339,1.265707338,0.248844449,0.705396726,-0.419941913,0.755947975,-0.483650762
165,2,Chand Sifarish,5EYZZvmNAH5VZCwuzYJqoA,Shaan,0.242,0.829,275931,0.665,1.75E-05,2,0.123,-8.128,1,0.0868,122.043,0.861,167,-0.240551488,1.129472335,0.144912358,-0.311202307,-0.170199115,-0.96750336,-0.35590236,-0.639009688,0.705396726,0.053320887,0.233854594,1.078555911
166,2,Dilliwaali Girlfriend,6p56DuuwZQYSNgeB7fgRkZ,Arijit Singh,0.0811,0.688,260552,0.941,2.89E-06,6,0.0697,-5.23,0,0.0583,138.047,0.909,168,-0.893843895,0.105363061,-0.092645037,1.333422113,-0.170584656,0.152668597,-0.738343939,0.613059066,-1.417641964,-0.313200575,0.882680691,1.30239448
167,2,Bole Chudiyan,1uzkWkIaWaxzHJgJ4Fy5rO,Alka Yagnik,0.45,0.59,408133,0.875,1.18E-05,5,0.164,-5.294,1,0.171,96.915,0.736,169,0.603978162,-0.6064292,2.187019308,0.940142361,-0.170349532,-0.127374392,-0.06171653,0.585408134,0.705396726,1.136166751,-0.784872109,0.495642974
168,2,Bahara,1gwO79MdYdumgIjxq8eCxB,Shreya Ghoshal,0.0718,0.456,325707,0.739,7.24E-06,5,0.134,-6.733,1,0.0402,85.773,0.72,170,-0.931604114,-1.57969617,0.9137957,0.129747719,-0.170469864,-0.127374392,-0.276974455,-0.036305785,0.705396726,-0.545973855,-1.236585454,0.421030118
169,2,Crazy Kiya Re,0se928CIhZPlfVGi3A6zrx,Sunidhi Chauhan,0.143,0.759,294505,0.938,3.97E-06,11,0.402,-5.387,1,0.123,92.017,0.81,171,-0.642515119,0.621049291,0.431822499,1.315545761,-0.170556156,1.552883545,1.645996337,0.545227874,0.705396726,0.518867446,-0.983444355,0.840727433
170,2,"Sooraj Dooba Hain (From ""Roy"")",5HcBFhFQEtqKrsRkr95XYu,Arijit Singh,0.172,0.616,264854,0.75,0,2,0.137,-4.629,1,0.0594,128.051,0.434,172,-0.524768197,-0.417586355,-0.026192608,0.195294344,-0.170660919,-0.96750336,-0.255448662,0.872718597,0.705396726,-0.299054133,0.4774279,-0.912674684
171,2,"Nagada Nagada (From ""Jab We Met"")",2zUBKkcSC6XsE2YVUYdZK5,Sonu Nigam,0.157,0.757,228469,0.942,0.0079,9,0.507,-4.13,0,0.0461,120.006,0.727,173,-0.585671777,0.606522919,-0.588226929,1.339380897,0.037810492,0.992797566,2.399399073,1.088309456,-1.417641964,-0.470097482,0.151271567,0.453673242
172,2,Chak De India,6D3vmtskO4RbZP3bBIDY3X,Sukhwinder Singh,0.54,0.755,283951,0.894,1.55E-05,4,0.141,-8.544,0,0.0993,104.985,0.799,174,0.969399645,0.591996546,0.268796246,1.053359259,-0.170251893,-0.407417381,-0.226747606,-0.818740745,-1.417641964,0.214075914,-0.457702239,0.789431094
173,2,Koi Mil Gaya,5L9fLNHSj5SuGvJRljdWJb,Kavita Krishnamurthy,0.503,0.7,437693,0.687,1.20E-05,2,0.057,-9.292,1,0.0504,136.028,0.815,175,0.819170813,0.192521297,2.64362875,-0.180109056,-0.170344254,-0.96750336,-0.829469794,-1.14191101,0.705396726,-0.414797753,0.800827411,0.86404395
174,2,Tum Mile,1EjxJHY9A6LMOlvyZdwDly,Pritam,0.319,0.738,343787,0.799,4.89E-06,0,0.31,-6.663,1,0.0334,123.011,0.794,176,0.072086892,0.468522378,1.193075088,0.487274767,-0.170531878,-1.527589339,0.985872036,-0.006062578,0.705396726,-0.63342459,0.273098762,0.766114577
175,2,"Coca Cola (From ""Luka Chuppi"")",4bKkdGBttnK4SYjT4zPC1U,Neha Kakkar,0.121,0.722,179225,0.867,0.0052,0,0.123,-3.652,0,0.0904,102.009,0.893,177,-0.73184037,0.352311397,-1.348892537,0.892472088,-0.033439231,-1.527589339,-0.35590236,1.294827353,-1.417641964,0.099618335,-0.57835373,1.227781624
176,2,Masti Ki Paathshala,2cZ2Q33G9mkS8fIVKM591T,A.R. Rahman,0.00131,0.845,219853,0.686,5.35E-05,7,0.129,-6.728,1,0.0781,146.954,0.874,178,-1.21781034,1.245683316,-0.721317151,-0.18606784,-0.169249119,0.432711587,-0.312850775,-0.034145556,0.705396726,-0.058564612,1.243783792,1.139178857
177,2,Main Kya Karoon,4GagsETs7qfR3cwQkRcXgb,Pritam,0.632,0.784,270333,0.453,0.000502,9,0.102,-8.925,1,0.141,91.013,0.667,179,1.342941606,0.80262895,0.058440787,-1.574464542,-0.157413749,0.992797566,-0.506582907,-0.983350198,0.705396726,0.750354685,-1.024148016,0.173875032
178,2,Kala Chashma,3HhzqHPEN33a5UCKSfZpgi,Badshah,0.0984,0.801,187006,0.856,6.62E-05,0,0.228,-4.233,1,0.065,106.026,0.919,180,-0.823601765,0.926103118,-1.228700451,0.826925462,-0.168913982,-1.527589339,0.397500375,1.043808738,0.705396726,-0.227035881,-0.415498542,1.349027515
179,2,Nachde Ne Saare,4c8erEn1DjLoDp0CRLkNnq,Jasleen Royal,0.655,0.82,194762,0.907,4.85E-05,7,0.0816,-4.517,1,0.0607,126.062,0.834,181,1.436327096,1.064103658,-1.108894536,1.130823453,-0.169381063,0.432711587,-0.652958296,0.921107728,0.705396726,-0.28233561,0.396790865,0.952646717
180,2,Mere Gully Mein,7fKywVasHSlshJQpkN2atd,Ranveer Singh,0.00502,0.844,185000,0.617,0,11,0.0558,-12.748,0,0.116,107.999,0.159,182,-1.202746855,1.23842013,-1.25968687,-0.597223945,-0.170660919,1.552883545,-0.838080111,-2.635061326,-1.417641964,0.428844631,-0.335510171,-2.195083148
181,2,"Badri Ki Dulhania (Title Track) [From ""Badrinath Ki Dulhania""]",1LyYUFXNt7TS3wxJF0Ksvb,Monali Thakur,0.105,0.759,206859,0.952,0,2,0.0693,-2.837,1,0.123,128.039,0.812,183,-0.79680419,0.621049291,-0.922033764,1.398968739,-0.170660919,-0.96750336,-0.741214045,1.646944687,0.705396726,0.518867446,0.476941402,0.85005404
182,2,"Too Cheez Badi Hain (From ""Mohra"")",6oH6iCyLvyVGQ7Ru7AGT11,Kavita Krishnamurthy,0.545,0.692,385853,0.875,5.78E-05,8,0.326,-7.381,1,0.0571,84.575,0.787,184,0.989700839,0.134415807,1.842863071,0.940142361,-0.169135647,0.712754576,1.100676262,-0.316271469,0.705396726,-0.328633058,-1.285154165,0.733471452
183,2,Ude Dil Befikre,0hgTkEDY9oIG5DPKN39KHP,Benny Dayal,0.0408,0.704,231327,0.952,0,0,0.335,-2.331,0,0.0333,106.99,0.902,185,-1.057471514,0.221574043,-0.544079778,1.398968739,-0.170660919,-1.527589339,1.165253639,1.865559866,-1.417641964,-0.63471063,-0.37641654,1.269751355
184,2,Azadi,07qSl2sNpFNILaYyZ6yIS9,DIVINE,0.784,0.846,155471,0.693,0.000417,9,0.339,-8.041,1,0.217,97.94,0.456,186,1.960097888,1.252946503,-1.715817459,-0.144356351,-0.159656795,0.992797566,1.193954696,-0.601421703,0.705396726,1.727745251,-0.743317076,-0.810082007
185,2,Aunty Ji,0e5STSwtLEXKN4ygFYydJd,Ash King,0.0535,0.665,274784,0.801,3.09E-06,0,0.3,-5.95,1,0.0972,159.854,0.899,187,-1.005906483,-0.061690225,0.1271948,0.499192335,-0.170579378,-1.527589339,0.914119394,0.301986084,0.705396726,0.18706907,1.766769086,1.255761445
186,2,Dildaara (Stand By Me),6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,0.102,0.622,249661,0.779,0.000934,9,0.145,-5.799,1,0.037,100.013,0.761,188,-0.808984906,-0.374007237,-0.260876885,0.368099084,-0.146013793,0.992797566,-0.198046549,0.367225001,0.705396726,-0.587127142,-0.659274555,0.612225561
187,2,"Milegi Milegi (From ""Stree"")",52uiJsA4FrtAZlgqxCJwJI,Mika Singh,0.0512,0.843,153745,0.892,1.13E-06,2,0.101,-4.371,1,0.0527,125.991,0.655,189,-1.015245032,1.231156944,-1.742478754,1.041441691,-0.1706311,-0.96750336,-0.513758172,0.984186416,0.705396726,-0.385218828,0.393912419,0.11791539
188,2,Blue Eyes,7wW9scVNLYFLsmBb1yAUmS,Yo Yo Honey Singh,0.137,0.77,220944,0.51,0.000106,10,0.0346,-5.469,0,0.192,188.067,0.533,190,-0.666876551,0.700944341,-0.704464617,-1.234813847,-0.167863708,1.272840555,-0.990195711,0.509800118,-1.417641964,1.406235196,2.910566303,-0.451007638
189,2,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683,191,1.432266857,0.221574043,0.29561201,-0.132438783,-0.170660919,-0.407417381,-0.499407643,0.488629873,0.705396726,0.467425837,-0.98332273,0.248487888
190,2,"Malhari (From ""Bajirao Mastani"")",7EvAlx0lOLbZgCKH50wnUU,Vishal Dadlani,0.0592,0.507,244048,0.932,0,1,0.302,-4.501,0,0.0762,114.961,0.311,192,-0.982763122,-1.209273666,-0.34758016,1.279793056,-0.170660919,-1.24754635,0.928469923,0.928020461,-1.417641964,-0.082999376,-0.053260278,-1.486261015
191,2,"Tum Hi Ho Bandhu (From ""Cocktail"")",2zZTXtLqCsICzEcztKjn47,Kavita Seth,0.00145,0.714,282012,0.892,0.000817,11,0.0462,-5.342,0,0.0516,134.997,0.899,193,-1.217241907,0.294205906,0.238844767,1.041441691,-0.149101281,1.552883545,-0.906962647,0.564669935,-1.417641964,-0.39936527,0.759029129,1.255761445
192,2,Radha,6f7zyAEUCZuvX4Zty62Z5o,Shreya Ghoshal,0.11,0.804,341360,0.748,0,1,0.0998,-14.163,0,0.0616,131.989,0.699,194,-0.776502996,0.947892677,1.155585537,0.183376776,-0.170660919,-1.24754635,-0.522368488,-3.246406146,-1.417641964,-0.270761248,0.63708031,0.323100744
193,2,The Disco Song,3UaP2PQwhA31keZXt7oPLA,Vishal-Shekhar,0.0102,0.69,342093,0.939,0.0288,10,0.12,-6.441,0,0.0583,125.006,0.615,195,-1.181714818,0.119889434,1.166908092,1.321504545,0.589336125,1.272840555,-0.377428153,0.089851591,-1.417641964,-0.313200575,0.353979046,-0.06861675
194,2,I Hate Luv Storys,4zUPL2OPTO3hgNhjaA1Rjn,Vishal-Shekhar,0.0688,0.747,285213,0.81,0.0405,11,0.0592,-8.352,0,0.0541,130.012,0.937,196,-0.943784831,0.533891055,0.288290194,0.552821392,0.898084924,1.552883545,-0.813684213,-0.73578795,-1.417641964,-0.367214265,0.556929773,1.432966978
195,2,"Ghungroo (From ""War"")",0WdbnNKO0Jt4BZACSDQh44,Arijit Singh,0.0744,0.695,302935,0.727,0.000175,6,0.533,-6.274,0,0.0323,118.034,0.864,197,-0.921047494,0.156205366,0.562039603,0.058242309,-0.166042882,0.152668597,2.585955941,0.162003241,-1.417641964,-0.647571032,0.071323738,1.092545822
196,2,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,Jatin-Lalit,0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,0.848,198,1.221134445,-0.918746213,0.483754872,-0.972627345,-0.166570657,0.432711587,-0.711077936,-1.95113281,0.705396726,-0.581982981,-1.009026039,1.017932966
197,2,"Morni Banke (From ""Badhaai Ho"")",5x3K3Ld54TtkYKdQvrFOV3,Neha Kakkar,0.178,0.816,198026,0.922,0,11,0.373,-2.963,0,0.149,95.006,0.887,199,-0.500406764,1.035050913,-1.058475956,1.220205215,-0.170660919,1.552883545,1.437913677,1.592506915,-1.417641964,0.853237903,-0.862265824,1.199801803
198,2,"O Saki Saki (From ""Batla House"")",5djZm1zFGcJUSUqbBjrAZH,Tulsi Kumar,0.163,0.737,191089,0.961,0,10,0.361,-0.155,0,0.0747,108.014,0.567,200,-0.561310345,0.461259192,-1.165630885,1.452597796,-0.170660919,1.272840555,1.351810507,2.805691547,-1.417641964,-0.10228998,-0.334902049,-0.292455318
199,2,Tera Yaar Hoon Main,4ZTx87kAgEwlPMzoojFZWg,Arijit Singh,0.34,0.559,264806,0.541,4.66E-06,10,0.102,-5.525,1,0.0313,83.978,0.309,201,0.157351905,-0.831587977,-0.026934057,-1.050091539,-0.170537947,1.272840555,-0.506582907,0.485605552,0.705396726,-0.660431434,-1.309357438,-1.495587622
200,2,Subah Subah,3kHDA43cBTx63KEZm7M8rq,Arijit Singh,0.308,0.538,277292,0.646,0,3,0.196,-7.187,1,0.05,128.045,0.288,202,0.027424267,-0.98411489,0.165935547,-0.424419205,-0.170660919,-0.687460371,0.167891923,-0.232454582,0.705396726,-0.419941913,0.477184651,-1.593516996
201,2,Nadaan Parinde,6Z394Nd4gW6Ts9hmu3NUjx,A.R. Rahman,0.414,0.507,384000,0.741,3.95E-06,6,0.107,-7.456,0,0.0535,132.903,0.492,203,0.457809569,-1.209273666,1.814240023,0.141665287,-0.170556684,0.152668597,-0.470706587,-0.348674905,-1.417641964,-0.374930506,0.674135237,-0.642203081
202,2,Do Dhaari Talwaar,6RZwj2PZDqM6g7gmO6bOxw,Shahid Mallya,0.47,0.703,300826,0.883,8.46E-06,0,0.31,-7.85,0,0.045,135.05,0.839,204,0.685182936,0.214310856,0.529462157,0.987812634,-0.17043767,-1.527589339,0.985872036,-0.518900954,-1.417641964,-0.484243924,0.761177828,0.975963234
203,2,Bolo Ta Ra Ra,4gmL6HURFqPMwx8nWQoOn2,Daler Mehndi,0.282,0.703,313027,0.848,0.295,6,0.0454,-11.002,1,0.0462,144.899,0.921,205,-0.07814194,0.214310856,0.717929403,0.779255189,7.614031028,0.152668597,-0.912702858,-1.880709344,0.705396726,-0.468811442,1.160471019,1.358354122
204,2,Pardesi,12cK3COq4z4MwaZyjc51zX,Tochi Raina,0.149,0.702,238074,0.77,6.98E-05,5,0.326,-6.995,1,0.0339,124.032,0.739,206,-0.618153687,0.20704767,-0.439859754,0.314470027,-0.168818982,-0.127374392,1.100676262,-0.149501787,0.705396726,-0.626994389,0.314491629,0.509632884
205,2,Na Ja,32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,0.0724,0.772,208000,0.649,0,2,0.0761,-6.411,1,0.143,90.072,0.824,207,-0.929167971,0.715470714,-0.904408887,-0.406542853,-0.170660919,-0.96750336,-0.692422249,0.102812966,0.705396726,0.77607549,-1.062297564,0.906013682
206,3,Sham,5Q58RkKyUafm15Syxg79DW,Amit Trivedi,0.827,0.722,284627,0.288,1.06E-05,4,0.12,-10.767,1,0.0444,119.899,0.502,208,2.134688152,0.352311397,0.279238329,-2.557663924,-0.170381198,-0.407417381,-0.377428153,-1.779178578,0.705396726,-0.491960166,0.146933627,-0.595570046
207,3,Kar Gayi Chull,3fPgIknlkDWXs1l2noKZbp,Badshah,0.0316,0.827,187711,0.737,0.000322,11,0.211,-5.473,0,0.0764,121.99,0.873,209,-1.09482571,1.114945962,-1.217810408,0.117830151,-0.16216373,1.552883545,0.275520885,0.508071934,-1.417641964,-0.080427296,0.231705895,1.134515553
208,3,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533,210,-0.524768197,-0.01084792,-0.420412147,-0.281408386,-0.16543594,-0.407417381,0.175067187,-0.262697789,-1.417641964,-0.657859354,-0.739587258,-0.451007638
209,3,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517,211,-0.033479314,-0.17063802,0.040707781,-1.401659802,-0.170660919,-0.407417381,-0.656545928,-0.87188238,0.705396726,-0.701584721,-0.376254374,-0.525620494
210,3,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191,212,0.729845562,-0.6064292,-0.665600295,-0.966668561,-0.170660919,-0.96750336,0.139190866,-0.087719236,0.705396726,-0.714445123,-1.307168198,-2.045857436
211,3,Kal Ho Naa Ho,251PNRmJU9KcUnFQAB5t6I,Sonu Nigam,0.334,0.532,321240,0.529,0.000144,0,0.078,-8.402,1,0.0352,81.989,0.295,213,0.132990473,-1.027694008,0.844794537,-1.121596948,-0.166860934,-1.527589339,-0.678789247,-0.75739024,0.705396726,-0.610275866,-1.389994473,-1.560873871
212,3,Tere Bina,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,0.278,0.744,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,0.866,214,-0.094382894,0.512101496,0.665610859,-0.102644862,-0.166570657,-0.96750336,-0.750541888,-0.438108387,0.705396726,-0.579410901,1.125767499,1.101872429
213,3,Bulleya,0Bz7dfqPY4JOGZO3O1j8Wh,Pritam,0.497,0.552,348966,0.769,0,2,0.112,-4.504,0,0.0465,86.957,0.702,215,0.794809381,-0.882430281,1.273074422,0.308511243,-0.170660919,-0.96750336,-0.434830266,0.926724323,-1.417641964,-0.464953321,-1.188584323,0.337090654
214,3,Bin Tere,3bZPdEskcnMdepwCaDSJRl,Shafqat Amanat Ali,0.42,0.585,330360,0.698,3.59E-06,9,0.363,-6.261,1,0.0392,139.831,0.621,216,0.482171001,-0.642745132,0.985669981,-0.11456243,-0.170566183,0.992797566,1.366161036,0.167619837,0.705396726,-0.558834257,0.955006719,-0.040636929
215,3,"Dooriyan (From ""Love Aaj Kal"")",4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,0.611,0.517,337360,0.716,0,7,0.11,-6.582,0,0.0509,122.952,0.594,217,1.257676593,-1.136641803,1.093798062,-0.007304316,-0.170660919,0.432711587,-0.449180794,0.028933132,-1.417641964,-0.408367551,0.270706814,-0.166546124
216,3,Teri Deewani,2iNqdCchlUZEgjJbQyZf8T,Kailash Kher,0.324,0.447,323520,0.6,0,4,0.0962,-3.718,0,0.0332,80.044,0.434,218,0.092388086,-1.645064847,0.880013398,-0.698523275,-0.170660919,-0.407417381,-0.548199439,1.266312329,-1.417641964,-0.63599667,-1.468847682,-0.912674684
217,3,"Galliyan (From ""Ek Villain"")",517bz7zkWELmyL4eZzJ5R9,Ankit Tiwari,0.445,0.552,340400,0.75,7.37E-05,10,0.291,-5.215,0,0.039,89.999,0.4,219,0.583676969,-0.882430281,1.140756543,0.195294344,-0.168716066,1.272840555,0.849542017,0.619539753,-1.417641964,-0.561406337,-1.065257093,-1.071227003
218,3,"Bolna (From ""Kapoor & Sons (Since 1921)"")",3GrCQPpKqKzOcKfMAoqn82,Tanishk Bagchi,0.598,0.488,212832,0.403,4.26E-06,5,0.434,-7.004,1,0.0272,131.496,0.495,220,1.20489349,-1.347274207,-0.829769617,-1.872403749,-0.170548503,-0.127374392,1.87560479,-0.153390199,0.705396726,-0.713159083,0.617093352,-0.628213171
219,3,Abhi Mujh Mein Kahin,73y649QhnXdcm6fRdvfraO,Sonu Nigam,0.755,0.334,364787,0.387,3.94E-05,2,0.113,-9.483,1,0.0332,129.959,0.42,221,1.842350966,-2.465804903,1.517459333,-1.967744295,-0.169621201,-0.96750336,-0.427655002,-1.22443176,0.705396726,-0.63599667,0.554781074,-0.977960933
220,3,Roobaroo,3vqJY3pVELLIxqXXyI08yr,A.R. Rahman,0.661,0.675,282973,0.582,5.56E-06,9,0.0854,-8.891,1,0.0277,120.991,0.538,222,1.460688528,0.010941639,0.253689208,-0.805781389,-0.170514198,0.992797566,-0.625692292,-0.968660641,0.705396726,-0.706728882,0.191204941,-0.42769112
221,3,Sajdaa,5upmbnXemLfPvs3d2eyHml,Shankar-Ehsaan-Loy,0.726,0.468,365707,0.737,0.00272,8,0.0655,-7.274,1,0.0765,79.448,0.572,223,1.724604044,-1.492537934,1.531670452,0.117830151,-0.098883421,0.712754576,-0.768480049,-0.270042568,0.705396726,-0.079141256,-1.493010414,-0.269138801
222,3,Ishq Wala Love,1hQia6rxgfM1ly2hE3StWp,Vishal-Shekhar,0.533,0.711,257973,0.295,4.80E-05,0,0.0782,-12.377,0,0.0334,135.048,0.694,224,0.940977974,0.272416347,-0.132482512,-2.515952435,-0.169394257,-1.527589339,-0.677354194,-2.474772331,-1.417641964,-0.63342459,0.761096745,0.299784226
223,3,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,Mohit Chauhan,0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.007,0.608,225,0.108629041,-0.46842866,0.844562834,-1.067967891,-0.170660919,0.152668597,-0.341551832,-0.515444587,0.705396726,-0.711873043,0.556727065,-0.101259875
224,3,Channa Mereya,0H2iJVgorRR0ZFgRqGUjUM,Arijit Singh,0.237,0.476,289333,0.788,2.49E-05,9,0.106,-4.821,0,0.0446,90.066,0.746,226,-0.260852681,-1.434432443,0.351931294,0.421728141,-0.170003838,0.992797566,-0.477881851,0.789765802,-1.417641964,-0.489388085,-1.062540813,0.542276009
225,3,Mitwa,4BTPzhEsyW3blWcxcuhLM0,Shankar Mahadevan,0.295,0.63,382973,0.63,1.26E-05,4,0.0934,-7.525,1,0.0364,107.103,0.517,227,-0.025358836,-0.315901747,1.798376089,-0.519759751,-0.170328421,-0.407417381,-0.568290179,-0.378486066,0.705396726,-0.594843383,-0.371835351,-0.525620494
226,3,Shukran Allah,3nKEiJUeaWn8q2O9I1xwlB,Sonu Nigam,0.732,0.432,290053,0.695,0.0014,1,0.274,-8.022,1,0.111,116.153,0.513,228,1.748965476,-1.754012642,0.363053039,-0.132438783,-0.133716618,-1.24754635,0.727562526,-0.593212833,0.705396726,0.36454262,-0.004934815,-0.544273708
227,3,Khaabon Ke Parinday,14eotumM24MhIgzidgN3Jx,Alyssa Mendonsa,0.721,0.517,251704,0.565,0.00689,9,0.0997,-10.184,1,0.0441,169.952,0.69,229,1.70430285,-1.136641803,-0.229318933,-0.90708072,0.011157818,0.992797566,-0.523086015,-1.527295872,0.705396726,-0.495818286,2.17615711,0.281131012
228,3,Dil Se Re,30yySOIXHZYx94sLAySy2j,A.R. Rahman,0.00882,0.844,405707,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,0.436,230,-1.187317948,1.23842013,2.149545205,-1.640011168,-0.157519304,0.992797566,-0.607754132,-4.273379034,0.705396726,-0.174308232,-0.417120202,-0.903348077
229,3,"Jaane Kyun (From ""Dostana"")",4w90JoFrkoYfxe4S8DWD7T,Vishal-Shekhar,0.0573,0.778,277987,0.812,8.28E-06,4,0.243,-8.561,0,0.046,99.962,0.791,231,-0.990477576,0.759049832,0.17667112,0.56473896,-0.17044242,-0.407417381,0.505129338,-0.826085524,-1.417641964,-0.471383522,-0.661342172,0.752124666
230,3,Gal Mitthi Mitthi,4J9n7thOdqi8gxRGNyQoVC,Amit Trivedi,0.13,0.906,255907,0.699,0.0165,0,0.178,-5.526,1,0.0462,129.946,0.938,232,-0.695298222,1.688737683,-0.164395743,-0.108603646,0.264754054,-1.527589339,0.038737168,0.485173507,0.705396726,-0.468811442,0.554254034,1.437630281
231,3,Saiyyan,2vR23BjIzpLMtzsyKrM6Mb,Kailash Kher,0.65,0.473,343907,0.562,0.000117,0,0.12,-8.624,1,0.0451,74.653,0.316,233,1.416025902,-1.456222002,1.194928712,-0.924957072,-0.167573431,-1.527589339,-0.377428153,-0.85330441,0.705396726,-0.482957884,-1.687406885,-1.462944498
232,3,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872,234,-0.102503372,0.853471254,-0.737026617,-0.948792209,-0.170660919,0.432711587,-0.62210466,-0.218629116,-1.417641964,-0.212889438,-0.859387378,1.12985225
