playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
13,Azadi,07qSl2sNpFNILaYyZ6yIS9,DIVINE,0.784,0.846,155471,0.693,0.000417,9,0.339,-8.041,1,0.217,97.94,0.456
13,Dildaara (Stand By Me),6ZoCBDOB308GqUdt2AJrV2,Shafqat Amanat Ali,0.102,0.622,249661,0.779,0.000934,9,0.145,-5.799,1,0.037,100.013,0.761
13,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
13,Nadaan Parinde,6Z394Nd4gW6Ts9hmu3NUjx,A.R. Rahman,0.414,0.507,384000,0.741,3.95E-06,6,0.107,-7.456,0,0.0535,132.903,0.492
13,Choomantar,3JbujPTeag5mDMAcye3vDD,Benny Dayal,0.218,0.798,260415,0.861,6.22E-06,8,0.094,-7.612,1,0.037,109.016,0.845
13,Iktara,3jtKSUiVDowKNBqVQbWaig,Kavita Seth,0.401,0.616,253773,0.525,0.000484,7,0.309,-7.065,1,0.0258,79.976,0.427
13,Kya Karoon?,4Yp8zw7b35bheMVTp39o5O,Shankar-Ehsaan-Loy,0.611,0.594,236160,0.548,0.00146,9,0.117,-7.588,0,0.0267,98.014,0.374
13,Teri Jhuki Nazar,3beYHVCFKzbdNjJqjKeYpM,Shafqat Amanat Ali,0.707,0.386,279187,0.815,0,11,0.159,-3.395,1,0.0417,124.293,0.349
13,Amplifier,0l1i3nJ4aDMk0inxnvzYTz,Imran Khan,0.0209,0.727,232907,0.714,0,2,0.153,-4.494,1,0.0872,164.003,0.618
13,"Mast Magan (From ""2 States"")",4wIWWEhbdgKAxhR68eE0Ye,Arijit Singh,0.606,0.659,280161,0.774,0.000333,7,0.185,-7.014,1,0.0372,82.995,0.883
13,Adhoore,298atiKYvG84VfbXNbZiX5,Vishal Dadlani,0.0858,0.799,264210,0.542,1.50E-06,0,0.126,-7.142,1,0.0308,107.993,0.673
13,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
13,Pehla Pyaar,0ojpEubhy4JNeVftmVuiN7,Armaan Malik,0.558,0.607,272533,0.713,4.98E-05,4,0.101,-5.105,1,0.03,124.87,0.611
13,Kaam 25 - Sacred Games,6Kynli1iHBqJRWUCohcV9h,DIVINE,0.0473,0.484,149525,0.948,0,1,0.0565,-4.296,0,0.451,125.645,0.686
14,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533
14,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
14,Mitwa,4BTPzhEsyW3blWcxcuhLM0,Shankar Mahadevan,0.295,0.63,382973,0.63,1.26E-05,4,0.0934,-7.525,1,0.0364,107.103,0.517
14,"Jaane Kyun (From ""Dostana"")",4w90JoFrkoYfxe4S8DWD7T,Vishal-Shekhar,0.0573,0.778,277987,0.812,8.28E-06,4,0.243,-8.561,0,0.046,99.962,0.791
14,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872
14,Enna Sona,6bdpj89aYEBjhpsenXAsmO,Arijit Singh,0.635,0.717,213632,0.416,1.43E-06,7,0.0976,-9.875,0,0.0303,100.026,0.381
14,Love You Zindagi,6k3XXCE1ZzwevQlxf8dNaw,Amit Trivedi,0.06,0.688,232505,0.701,0.0301,3,0.271,-7.505,1,0.0298,110.019,0.385
14,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
14,Ye Tumhari Meri Baatein,1xaj4bm3GMthtoZHUfepl1,Dominique,0.393,0.351,324058,0.552,0.000494,5,0.112,-7.404,1,0.0273,87.769,0.319
14,Naina Da Kya Kasoor,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,0.159,0.845,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547
14,Socha Hai,7IjnfuMNfdrAXbefurdIIR,Farhan Akhtar,0.722,0.593,246132,0.773,0,2,0.117,-5.591,1,0.0339,133.975,0.561
14,Tumse Hi Tumse,6qNyL8lZuqFmy9ginJRQOZ,Shekhar Ravjiani,0.0981,0.7,261559,0.526,0.471,0,0.102,-6.246,1,0.0355,92.015,0.774
14,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856
14,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
14,"Twist (From ""Love Aaj Kal"")",2W94YEMyahGhIrsjx35dVQ,Neeraj Shridhar,0.0393,0.721,299440,0.944,5.86E-05,7,0.0747,-4.995,1,0.142,109.014,0.728
14,Why This Kolaveri Di? - The Soup of Love,5AjYjRsiIPAKjRP182ocKB,Dhanush,0.543,0.816,260013,0.774,1.58E-05,5,0.394,-4.341,0,0.153,140.016,0.884
14,Suit Suit,2mwBSO58y92EYmEFpDfmS7,Guru Randhawa,0.14,0.767,190132,0.869,0,2,0.221,-3.381,0,0.0908,98.208,0.751
14,Proper Patola,39ujbBjTwwqUFySaCYDMMT,Badshah,0.485,0.77,178605,0.824,0,1,0.318,-6.491,0,0.0851,172.006,0.49
14,Daru Badnaam,2TzyJEUfWHGRsk3r6Emvbk,Kamal Kahlon,0.442,0.541,185333,0.676,0,8,0.159,-3.893,0,0.153,90.037,0.845
14,"Desi Girl (From ""Dostana"")",5yDtBUvjNse5mr5887lj59,Sunidhi Chauhan,0.0169,0.746,306987,0.924,0.00279,8,0.097,-6.057,1,0.0442,136.051,0.807
14,Where's the Party Tonight,6ECucSdJeJmSm3k1k3Vumv,Shaan,0.00269,0.764,378160,0.863,0,2,0.27,-5.414,0,0.0416,132.021,0.92
14,Gallan Goodiyaan,7hNYvX0qAKrxtVr1jGDmvR,Farhan Akhtar,0.134,0.83,296500,0.858,1.72E-05,6,0.0567,-3.18,0,0.0554,119.974,0.949
14,Sinbad The Sailor,03VTytguq5MS6e3x03y5i1,Farhan Akhtar,0.415,0.592,387262,0.871,2.01E-05,0,0.349,-6.073,1,0.05,134.921,0.526
14,Nachde Ne Saare,4c8erEn1DjLoDp0CRLkNnq,Jasleen Royal,0.655,0.82,194762,0.907,4.85E-05,7,0.0816,-4.517,1,0.0607,126.062,0.834
14,Mere Gully Mein,7fKywVasHSlshJQpkN2atd,Ranveer Singh,0.00502,0.844,185000,0.617,0,11,0.0558,-12.748,0,0.116,107.999,0.159
14,"Tum Hi Ho Bandhu (From ""Cocktail"")",2zZTXtLqCsICzEcztKjn47,Kavita Seth,0.00145,0.714,282012,0.892,0.000817,11,0.0462,-5.342,0,0.0516,134.997,0.899
14,"Allah Maaf Kare (From ""Desi Boyz"")",7lHeB9lvi5iCDFulhlSImX,Sonu Nigam,0.182,0.664,230165,0.789,0.000414,6,0.106,-5.293,1,0.0284,139.963,0.852
14,Amplifier,0l1i3nJ4aDMk0inxnvzYTz,Imran Khan,0.0209,0.727,232907,0.714,0,2,0.153,-4.494,1,0.0872,164.003,0.618
14,Pretty Woman,3rsx3pDYM3a08O0Yu3Tq6V,Shankar-Ehsaan-Loy,0.124,0.677,353880,0.942,0.0132,11,0.0819,-6.105,0,0.16,173.991,0.598
14,Nazrein Milaana Nazrein Churaana,6vGS2j6ou5AWu7wJYMQwuM,Benny Dayal,0.103,0.751,234858,0.54,0.000224,9,0.102,-7.942,1,0.0753,110.015,0.9
14,Rock N Roll Soniye,0W1eHrIACKah9l0Q9v611q,Shankar-Ehsaan-Loy,0.109,0.787,341840,0.871,0,5,0.0426,-6.193,0,0.142,94.998,0.831
14,Wake Up Sid!,4BJI0anpEdv4uUw3fUXYpr,Shankar-Ehsaan-Loy,0.0774,0.72,231240,0.651,0,2,0.11,-6.844,1,0.0346,128.023,0.824
14,Aye Khuda,1vgVsR5rkXGP4NmUcoroJH,Salim Merchant,0.549,0.656,280497,0.762,0,9,0.139,-6.328,1,0.0315,110.002,0.558
14,Kab Se Kab Tak,5J9PZD8kTuzfsBbbUh1oHu,Ranveer Singh,0.565,0.772,213242,0.588,0.000908,9,0.106,-10.315,0,0.226,82.969,0.262
15,Tere Bina,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,0.278,0.744,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,0.866
15,Saiyyan,2vR23BjIzpLMtzsyKrM6Mb,Kailash Kher,0.65,0.473,343907,0.562,0.000117,0,0.12,-8.624,1,0.0451,74.653,0.316
15,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
15,Sun Saathiya,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya,0.604,0.456,218724,0.668,0.000145,9,0.141,-7.795,0,0.0373,144.062,0.263
15,Moh Moh Ke Dhaage (Male),189DQylImZ1hGZaIpAQUzx,Papon,0.741,0.634,322900,0.344,6.09E-05,2,0.111,-11.011,1,0.0288,128,0.409
15,Apna Time Aayega,5uaIbU3oHHcSOK6WFNK5nj,Ranveer Singh,0.0187,0.766,140463,0.618,0.000115,11,0.181,-8.552,0,0.124,95.054,0.513
15,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856
15,Why This Kolaveri Di? - The Soup of Love,5AjYjRsiIPAKjRP182ocKB,Dhanush,0.543,0.816,260013,0.774,1.58E-05,5,0.394,-4.341,0,0.153,140.016,0.884
15,Sher Aaya Sher,2qPNdVlqZl1cYqsNc3MXnA,DIVINE,0.0433,0.832,134352,0.657,2.93E-05,7,0.0752,-7.755,1,0.209,104.005,0.756
15,Kamariya,5cjVsWqIkBQC7acTRhL0RO,Aastha Gill,0.143,0.825,187983,0.666,2.81E-06,4,0.237,-4.847,0,0.0554,96.987,0.763
15,Sweetheart,6qrb4ganbSTzcDDOo1pzMT,Dev Negi,0.376,0.768,212196,0.806,1.65E-06,8,0.0787,-6.277,1,0.0517,123.039,0.925
15,Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,Daler Mehndi,0.526,0.794,303133,0.977,0.00196,10,0.0616,-5.637,1,0.178,150.008,0.687
15,Azadi,07qSl2sNpFNILaYyZ6yIS9,DIVINE,0.784,0.846,155471,0.693,0.000417,9,0.339,-8.041,1,0.217,97.94,0.456
15,Agar Tum Saath Ho,70W29IwaPMRo86tCan6tqI,Arijit Singh,0.551,0.558,341185,0.521,0.000212,3,0.189,-8.798,1,0.0333,122.925,0.409
15,Sawaar Loon,29YePgOxuPLfU7uZKxKf6w,Monali Thakur,0.497,0.82,254700,0.645,6.89E-05,5,0.118,-6.873,1,0.0433,111.935,0.789
15,Chal Bombay,6AooRgSRDzbCYL4NZ4RCjU,DIVINE,0.0434,0.862,174000,0.619,0,6,0.117,-6.645,0,0.318,95.036,0.512
15,Kaam 25 - Sacred Games,6Kynli1iHBqJRWUCohcV9h,DIVINE,0.0473,0.484,149525,0.948,0,1,0.0565,-4.296,0,0.451,125.645,0.686
15,Kaam Bhaari,2haaEnrn5HwCT46ZptCITK,Kaam Bhaari,0.576,0.834,138223,0.819,0.00326,7,0.0506,-8.502,0,0.0843,130.009,0.904
15,Machayenge,1wCLqMvEMOpNKUXVERjDPz,Emiway Bantai,0.212,0.743,150863,0.747,0.000118,5,0.0908,-4.837,0,0.0952,104.938,0.709
16,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533
16,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
16,"Dooriyan (From ""Love Aaj Kal"")",4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,0.611,0.517,337360,0.716,0,7,0.11,-6.582,0,0.0509,122.952,0.594
16,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
16,Roobaroo,3vqJY3pVELLIxqXXyI08yr,A.R. Rahman,0.661,0.675,282973,0.582,5.56E-06,9,0.0854,-8.891,1,0.0277,120.991,0.538
16,Sajdaa,5upmbnXemLfPvs3d2eyHml,Shankar-Ehsaan-Loy,0.726,0.468,365707,0.737,0.00272,8,0.0655,-7.274,1,0.0765,79.448,0.572
16,Shukran Allah,3nKEiJUeaWn8q2O9I1xwlB,Sonu Nigam,0.732,0.432,290053,0.695,0.0014,1,0.274,-8.022,1,0.111,116.153,0.513
16,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
16,In Dino,6YycppSAeGtSvwmu8qCcr2,Pritam,0.513,0.406,397027,0.633,0,0,0.116,-6.989,1,0.0379,101.436,0.344
16,Naina Da Kya Kasoor,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,0.159,0.845,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547
16,Dil Kyun Yeh Mera,5nHwX7e5XHnie22nuTFgda,KK,0.613,0.486,333200,0.382,8.56E-05,6,0.149,-6.183,1,0.0286,125.918,0.164
16,Uff Teri Adaa,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,0.00536,0.647,304089,0.792,5.82E-05,2,0.054,-9.815,1,0.0373,132.032,0.306
16,Socha Hai,7IjnfuMNfdrAXbefurdIIR,Farhan Akhtar,0.722,0.593,246132,0.773,0,2,0.117,-5.591,1,0.0339,133.975,0.561
16,Daryaa,3ExeNEpJJQXfmq1cwj0LVo,Shahid Mallya,0.148,0.565,261918,0.527,2.30E-06,8,0.103,-5.035,1,0.0252,91.989,0.231
16,Makhna,0ZHILXmUaVSLEOCWxPQ1ga,Tanishk Bagchi,0.167,0.696,183000,0.704,0,1,0.155,-7.876,1,0.0423,124.972,0.426
16,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
16,Lungi Dance,3VXh3jYTW3lTxtXRnu2TKP,Yo Yo Honey Singh,0.314,0.684,275399,0.958,1.94E-06,1,0.618,-4.793,1,0.264,163.95,0.817
16,Sweety Tera Drama,5aXsYlFhJIOHCvxnna7jdP,Dev Negi,0.16,0.769,146983,0.852,0,5,0.261,-3.107,1,0.154,129.982,0.963
16,"Desi Girl (From ""Dostana"")",5yDtBUvjNse5mr5887lj59,Sunidhi Chauhan,0.0169,0.746,306987,0.924,0.00279,8,0.097,-6.057,1,0.0442,136.051,0.807
16,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0VxgNsSywsjapKGXvzj8RH,Arijit Singh,0.166,0.594,228982,0.967,2.54E-05,9,0.105,-5.767,1,0.0857,132.009,0.452
16,Rock On!!,6fABlNfAOylt7ZxfX8K1XL,Farhan Akhtar,0.175,0.747,231819,0.849,1.23E-06,7,0.126,-5.916,1,0.0581,113.034,0.671
16,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
16,Agar Tum Saath Ho,70W29IwaPMRo86tCan6tqI,Arijit Singh,0.551,0.558,341185,0.521,0.000212,3,0.189,-8.798,1,0.0333,122.925,0.409
16,Wake Up Sid!,4BJI0anpEdv4uUw3fUXYpr,Shankar-Ehsaan-Loy,0.0774,0.72,231240,0.651,0,2,0.11,-6.844,1,0.0346,128.023,0.824
16,Aaoge Tum Kabhi,5VSJ9OfZx8V91A7u8Fuoh1,The Local Train,0.0152,0.534,313163,0.863,0.0167,0,0.144,-4.616,1,0.0357,98.006,0.374
17,Sham,5Q58RkKyUafm15Syxg79DW,Amit Trivedi,0.827,0.722,284627,0.288,1.06E-05,4,0.12,-10.767,1,0.0444,119.899,0.502
17,Kar Gayi Chull,3fPgIknlkDWXs1l2noKZbp,Badshah,0.0316,0.827,187711,0.737,0.000322,11,0.211,-5.473,0,0.0764,121.99,0.873
17,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517
17,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
17,"Bolna (From ""Kapoor & Sons (Since 1921)"")",3GrCQPpKqKzOcKfMAoqn82,Tanishk Bagchi,0.598,0.488,212832,0.403,4.26E-06,5,0.434,-7.004,1,0.0272,131.496,0.495
17,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
17,Tum Se Hi,7eQl3Yqv35ioqUfveKHitE,Mohit Chauhan,0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.007,0.608
17,Khaabon Ke Parinday,14eotumM24MhIgzidgN3Jx,Alyssa Mendonsa,0.721,0.517,251704,0.565,0.00689,9,0.0997,-10.184,1,0.0441,169.952,0.69
17,Gal Mitthi Mitthi,4J9n7thOdqi8gxRGNyQoVC,Amit Trivedi,0.13,0.906,255907,0.699,0.0165,0,0.178,-5.526,1,0.0462,129.946,0.938
17,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872
17,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
17,Subhanallah,0GQngE2rOYvlKwEQjTAsP8,Sreeram,0.452,0.302,249707,0.494,0,9,0.134,-5.041,1,0.0451,88.586,0.454
17,Sun Saathiya,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya,0.604,0.456,218724,0.668,0.000145,9,0.141,-7.795,0,0.0373,144.062,0.263
17,Dil Diyan Gallan,5MnAi6ZF7cE8pAz7wYr9Ta,Atif Aslam,0.565,0.716,260537,0.64,0.00139,2,0.127,-8.726,1,0.025,105.012,0.485
17,Kahin To,3E424W0IJS3ypZ4YOxE0Jn,Rashid Ali,0.334,0.61,303206,0.492,6.30E-06,10,0.0979,-7.55,1,0.0261,90.984,0.165
17,"Humsafar (From ""Badrinath Ki Dulhania"")",7aE1lfskJLMHQnzCCP1zsV,Akhil Sachdeva,0.719,0.319,268463,0.552,0,7,0.144,-6.401,1,0.0307,93.991,0.221
17,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
17,Naina Da Kya Kasoor,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,0.159,0.845,210952,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547
17,Dil Dhadakne Do,46elU7IBKWf55D5sjHGqO7,Joi Barua,0.0705,0.778,230319,0.599,0,2,0.59,-4.758,1,0.032,116.951,0.949
17,Ik Junoon (Paint It Red),7e6qTHVfRdaYsio90s1fHC,Vishal Dadlani,0.364,0.79,299119,0.848,0.00147,2,0.148,-7.798,1,0.0508,127.034,0.641
17,Senorita,3TAhWtQnpoL5Vl9VQPl9fU,Farhan Akhtar,0.134,0.701,229576,0.681,0,9,0.064,-6.442,1,0.0466,122.539,0.81
17,Voh Dekhnay Mein,0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,0.491,0.815,272453,0.421,4.41E-06,0,0.117,-8.125,1,0.0352,140.01,0.543
17,Daryaa,3ExeNEpJJQXfmq1cwj0LVo,Shahid Mallya,0.148,0.565,261918,0.527,2.30E-06,8,0.103,-5.035,1,0.0252,91.989,0.231
17,Jeet,4ye8U0982eHtlhlvePpxtP,Ritviz,0.357,0.787,184848,0.734,0.00101,0,0.0625,-6.464,1,0.0701,98.989,0.634
17,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97
17,Lamberghini,7cFuzwgbtHXmSKuCzo0qCW,The Doorbeen,0.5,0.957,216905,0.579,0,11,0.0737,-7.257,1,0.0512,103.981,0.856
17,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
17,"Twist (From ""Love Aaj Kal"")",2W94YEMyahGhIrsjx35dVQ,Neeraj Shridhar,0.0393,0.721,299440,0.944,5.86E-05,7,0.0747,-4.995,1,0.142,109.014,0.728
17,Manali Trance,3OZr3vo7SmYpn5XqeQEAOM,Neha Kakkar,0.00814,0.614,203207,0.842,1.33E-05,6,0.212,-4.109,1,0.0745,156.051,0.915
17,Sher Aaya Sher,2qPNdVlqZl1cYqsNc3MXnA,DIVINE,0.0433,0.832,134352,0.657,2.93E-05,7,0.0752,-7.755,1,0.209,104.005,0.756
17,Hawa Hawai,6B0RSaHnLZidlE2w3AjQfO,Suman Sridhar,0.0594,0.695,292307,0.774,0.0179,9,0.0165,-5.754,1,0.232,175.933,0.889
17,Bom Diggy Diggy,6qCNaRRr5xJALfNJvh0NAw,Zack Knight,0.159,0.782,238530,0.827,0,11,0.226,-4.219,0,0.0627,104.032,0.498
17,Kamariya,5cjVsWqIkBQC7acTRhL0RO,Aastha Gill,0.143,0.825,187983,0.666,2.81E-06,4,0.237,-4.847,0,0.0554,96.987,0.763
17,Suit Suit,2mwBSO58y92EYmEFpDfmS7,Guru Randhawa,0.14,0.767,190132,0.869,0,2,0.221,-3.381,0,0.0908,98.208,0.751
17,Ishq Tera Tadpave - Oh Ho Ho Ho,3NpNTYETMcXspfs8hE8T7h,Sukhbir,0.0558,0.732,367818,0.963,1.33E-05,10,0.0766,-5.06,1,0.0665,145.048,0.909
17,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",3NKuSd9Qa5fzwhqiuKYFh4,Yo Yo Honey Singh,0.502,0.765,226696,0.89,0,5,0.0423,-4.608,0,0.0824,99.961,0.918
17,Zingaat,5raWEZXYAapq6Qw1GIEIkU,Ajay-Atul,0.359,0.834,226502,0.788,0.27,6,0.396,-7.294,0,0.213,130.032,0.705
17,Sweetheart,6qrb4ganbSTzcDDOo1pzMT,Dev Negi,0.376,0.768,212196,0.806,1.65E-06,8,0.0787,-6.277,1,0.0517,123.039,0.925
17,Daru Badnaam,2TzyJEUfWHGRsk3r6Emvbk,Kamal Kahlon,0.442,0.541,185333,0.676,0,8,0.159,-3.893,0,0.153,90.037,0.845
17,"High Rated Gabru (From ""High Rated Gabru"")",2LEwvQq0PFtrmIl2dikenr,Guru Randhawa,0.357,0.732,213933,0.781,0,2,0.2,-2.98,0,0.0812,91.907,0.842
17,Illegal Weapon,3Oe3VdPn6rAueriQvFhCBA,Jasmine Sandlas,0.488,0.814,230000,0.666,4.23E-05,6,0.108,-6.555,1,0.0635,94.02,0.714
17,Tennu Le,0dQiyqHUpnMPmHtk535VAY,omer inayat,0.287,0.768,308361,0.873,1.76E-05,9,0.114,-3.213,0,0.103,102.001,0.845
17,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0VxgNsSywsjapKGXvzj8RH,Arijit Singh,0.166,0.594,228982,0.967,2.54E-05,9,0.105,-5.767,1,0.0857,132.009,0.452
17,Balam Pichkari,18e3XXYCv4Tx8uUl1mP3CN,Vishal Dadlani,0.209,0.732,288903,0.944,0,0,0.403,-4.115,1,0.09,120.019,0.957
17,Gallan Goodiyaan,7hNYvX0qAKrxtVr1jGDmvR,Farhan Akhtar,0.134,0.83,296500,0.858,1.72E-05,6,0.0567,-3.18,0,0.0554,119.974,0.949
17,Sinbad The Sailor,03VTytguq5MS6e3x03y5i1,Farhan Akhtar,0.415,0.592,387262,0.871,2.01E-05,0,0.349,-6.073,1,0.05,134.921,0.526
17,"Sooraj Dooba Hain (From ""Roy"")",5HcBFhFQEtqKrsRkr95XYu,Arijit Singh,0.172,0.616,264854,0.75,0,2,0.137,-4.629,1,0.0594,128.051,0.434
17,Kala Chashma,3HhzqHPEN33a5UCKSfZpgi,Badshah,0.0984,0.801,187006,0.856,6.62E-05,0,0.228,-4.233,1,0.065,106.026,0.919
17,Aunty Ji,0e5STSwtLEXKN4ygFYydJd,Ash King,0.0535,0.665,274784,0.801,3.09E-06,0,0.3,-5.95,1,0.0972,159.854,0.899
17,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
17,"Ghungroo (From ""War"")",0WdbnNKO0Jt4BZACSDQh44,Arijit Singh,0.0744,0.695,302935,0.727,0.000175,6,0.533,-6.274,0,0.0323,118.034,0.864
17,"Morni Banke (From ""Badhaai Ho"")",5x3K3Ld54TtkYKdQvrFOV3,Neha Kakkar,0.178,0.816,198026,0.922,0,11,0.373,-2.963,0,0.149,95.006,0.887
17,Tera Yaar Hoon Main,4ZTx87kAgEwlPMzoojFZWg,Arijit Singh,0.34,0.559,264806,0.541,4.66E-06,10,0.102,-5.525,1,0.0313,83.978,0.309
17,Subah Subah,3kHDA43cBTx63KEZm7M8rq,Arijit Singh,0.308,0.538,277292,0.646,0,3,0.196,-7.187,1,0.05,128.045,0.288
17,Na Ja,32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,0.0724,0.772,208000,0.649,0,2,0.0761,-6.411,1,0.143,90.072,0.824
17,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")",3s7m0jmCXGcM8tmlvjCvAa,Guru Randhawa,0.0357,0.772,183373,0.83,0,4,0.0419,-3.981,0,0.0455,127.999,0.753
17,Maahi Ve,1sbW5E7w8tnqpYk0Frx8QG,A.R. Rahman,0.571,0.604,240784,0.72,1.18E-05,5,0.12,-7.276,1,0.0603,130.995,0.528
17,Iktara,3jtKSUiVDowKNBqVQbWaig,Kavita Seth,0.401,0.616,253773,0.525,0.000484,7,0.309,-7.065,1,0.0258,79.976,0.427
17,"Soch Na Sake (From ""Airlift"")",37NCZDUsrHTH3cBC5713Yg,Arijit Singh,0.552,0.498,280948,0.622,0,9,0.182,-7.404,1,0.0329,151.954,0.52
17,Nashe Si Chadh Gayi,2EKXTA9QxkW6XeQ2uEeIii,Arijit Singh,0.113,0.8,238289,0.779,0,4,0.206,-5.515,0,0.0553,96.948,0.266
17,Mere Bina,4rSmmC6OYmjVOYxr8ruVWN,Pritam,0.653,0.495,289560,0.768,0,2,0.152,-5.7,1,0.0545,79.909,0.489
